gene_id	gene_name	condition	normalized_count	raw_count	n_cells	plot_expression
ENSMUSG00000057219	Armc7	IEL_memory	1458.4587952336747	1777.0	5023	1459.4587952336747
ENSMUSG00000020736	Nt5c	IEL_memory	2663.3082670417975	3245.0	5023	2664.3082670417975
ENSMUSG00000020737	Jpt1	IEL_memory	4676.588753653055	5698.0	5023	4677.588753653055
ENSMUSG00000020738	Sumo2	IEL_memory	11002.0484806457	13405.0	5023	11003.0484806457
ENSMUSG00000020739	Nup85	IEL_memory	352.919123213551	430.0	5023	353.919123213551
ENSMUSG00000020740	Gga3	IEL_memory	484.2378667348723	590.0	5023	485.2378667348723
ENSMUSG00000046756	Mrps7	IEL_memory	1002.9469036440914	1222.0	5023	1003.9469036440914
ENSMUSG00000020743	Mif4gd	IEL_memory	892.1467137979766	1087.0	5023	893.1467137979766
ENSMUSG00000020744	Slc25a19	IEL_memory	328.2968588033033	400.0	5023	329.2968588033033
ENSMUSG00000059923	Grb2	IEL_memory	3369.967255615908	4106.0	5023	3370.967255615908
ENSMUSG00000020747	Tmem94	IEL_memory	217.4966689571884	265.0	5023	218.4966689571884
ENSMUSG00000034471	Caskin2	IEL_memory	31.18820158631381	38.0	5023	32.18820158631381
ENSMUSG00000020781	Tsen54	IEL_memory	256.8922920135848	313.0	5023	257.8922920135848
ENSMUSG00000020782	Llgl2	IEL_memory	238.01522263239485	290.0	5023	239.01522263239485
ENSMUSG00000034427	Myo15b	IEL_memory	22.16003796922297	27.0	5023	23.16003796922297
ENSMUSG00000020752	Recql5	IEL_memory	162.50694510763512	198.0	5023	163.50694510763512
ENSMUSG00000075420	Smim6	IEL_memory	32.00894373332207	39.0	5023	33.00894373332207
ENSMUSG00000020755	Sap30bp	IEL_memory	583.5476665228715	711.0	5023	584.5476665228715
ENSMUSG00000087064	Sap30bpos	IEL_memory	7.386679323074324	9.0	5023	8.386679323074324
ENSMUSG00000020758	Itgb4	IEL_memory	5.745195029057807	7.0	5023	6.745195029057807
ENSMUSG00000020766	Galk1	IEL_memory	272.4863928067417	332.0	5023	273.4863928067417
ENSMUSG00000016559	H3f3b	IEL_memory	46539.36270395627	56704.0	5023	46540.36270395627
ENSMUSG00000020770	Unk	IEL_memory	335.6835381263776	409.0	5023	336.6835381263776
ENSMUSG00000057948	Unc13d	IEL_memory	733.7434794253828	894.0	5023	734.7434794253828
ENSMUSG00000034341	Wbp2	IEL_memory	1905.7632653531755	2322.0	5023	1906.7632653531755
ENSMUSG00000020773	Trim47	IEL_memory	4.924452882049549	6.0	5023	5.924452882049549
ENSMUSG00000054517	Trim65	IEL_memory	538.4068484374174	656.0	5023	539.4068484374174
ENSMUSG00000020775	Mrpl38	IEL_memory	837.1569899484233	1020.0	5023	838.1569899484233
ENSMUSG00000020776	Fbf1	IEL_memory	85.35718328885885	104.0	5023	86.35718328885885
ENSMUSG00000020777	Acox1	IEL_memory	427.6066585913025	521.0	5023	428.6066585913025
ENSMUSG00000020778	Ten1	IEL_memory	915.9482360612161	1116.0	5023	916.9482360612161
ENSMUSG00000034282	Evpl	IEL_memory	4.924452882049549	6.0	5023	5.924452882049549
ENSMUSG00000020780	Srp68	IEL_memory	989.8150292919594	1206.0	5023	990.8150292919594
ENSMUSG00000020793	Galr2	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000020792	Exoc7	IEL_memory	492.44528820495486	600.0	5023	493.44528820495486
ENSMUSG00000034227	Foxj1	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000052949	Rnf157	IEL_memory	1425.6291093533443	1737.0	5023	1426.6291093533443
ENSMUSG00000050628	Ubald2	IEL_memory	6253.2344180559185	7619.0	5023	6254.2344180559185
ENSMUSG00000070331	Qrich2	IEL_memory	5.745195029057807	7.0	5023	6.745195029057807
ENSMUSG00000015869	Prpsap1	IEL_memory	1117.0300620782393	1361.0	5023	1118.0300620782393
ENSMUSG00000061878	Sphk1	IEL_memory	2.4622264410247743	3.0	5023	3.4622264410247743
ENSMUSG00000020802	Ube2o	IEL_memory	455.5118915895833	555.0	5023	456.5118915895833
ENSMUSG00000020806	Rhbdf2	IEL_memory	149.37507075550297	182.0	5023	150.37507075550297
ENSMUSG00000020812	Snhg16	IEL_memory	505.57716255708704	616.0	5023	506.57716255708704
ENSMUSG00000057286	St6galnac2	IEL_memory	38.574880909388135	47.0	5023	39.574880909388135
ENSMUSG00000110170	St6galnac2-1	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000056032	BC018473	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000020814	Mxra7	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000056962	Jmjd6	IEL_memory	1119.492288519264	1364.0	5023	1120.492288519264
ENSMUSG00000090266	Mettl23	IEL_memory	3529.19123213551	4300.0	5023	3530.19123213551
ENSMUSG00000034120	Srsf2	IEL_memory	5667.224525092022	6905.0	5023	5668.224525092022
ENSMUSG00000020818	Mfsd11	IEL_memory	143.62987572644516	175.0	5023	144.62987572644516
ENSMUSG00000086902	Gm11728	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000086859	Snhg20	IEL_memory	442.38001723745117	539.0	5023	443.38001723745117
ENSMUSG00000020823	Sec14l1	IEL_memory	377.54138762379876	460.0	5023	378.54138762379876
ENSMUSG00000059248	Sept9	IEL_memory	3571.049081632931	4351.0	5023	3572.049081632931
ENSMUSG00000086050	Gm16045	IEL_memory	0.8207421470082582	1.0	5023	1.820742147008258
ENSMUSG00000054418	2900041M22Rik	IEL_memory	168.25214013669293	205.0	5023	169.25214013669293
ENSMUSG00000025571	Tnrc6c	IEL_memory	5436.595981782702	6624.0	5023	5437.595981782702
ENSMUSG00000025572	Tmc6	IEL_memory	828.1288263313324	1009.0	5023	829.1288263313324
ENSMUSG00000050106	Tmc8	IEL_memory	270.84490851272517	330.0	5023	271.84490851272517
ENSMUSG00000048277	Syngr2	IEL_memory	1031.6728787893805	1257.0	5023	1032.6728787893805
ENSMUSG00000025574	Tk1	IEL_memory	45.96156023246245	56.0	5023	46.96156023246245
ENSMUSG00000017718	Afmid	IEL_memory	637.7166482254166	777.0	5023	638.7166482254166
ENSMUSG00000017716	Birc5	IEL_memory	15.594100793156905	19.0	5023	16.594100793156905
ENSMUSG00000017713	Tha1	IEL_memory	93.56460475894143	114.0	5023	94.56460475894143
ENSMUSG00000085434	Gm11725	IEL_memory	6.565937176066066	8.0	5023	7.565937176066066
ENSMUSG00000053113	Socs3	IEL_memory	1468.3077009977737	1789.0	5023	1469.3077009977737
ENSMUSG00000017715	Pgs1	IEL_memory	1676.7762063378714	2043.0	5023	1677.7762063378714
ENSMUSG00000033987	Dnah17	IEL_memory	7.386679323074324	9.0	5023	8.386679323074324
ENSMUSG00000085511	Gm11738	IEL_memory	2.4622264410247743	3.0	5023	3.4622264410247743
ENSMUSG00000017132	Cyth1	IEL_memory	1053.0121746115951	1283.0	5023	1054.0121746115951
ENSMUSG00000033909	Usp36	IEL_memory	1057.9366274936447	1289.0	5023	1058.9366274936447
ENSMUSG00000017466	Timp2	IEL_memory	341.4287331554354	416.0	5023	342.4287331554354
ENSMUSG00000076433	Cep295nl	IEL_memory	5.745195029057807	7.0	5023	6.745195029057807
ENSMUSG00000033880	Lgals3bp	IEL_memory	1453.5343423516251	1771.0	5023	1454.5343423516251
ENSMUSG00000025575	Cant1	IEL_memory	856.8548014766216	1044.0	5023	857.8548014766216
ENSMUSG00000033857	Engase	IEL_memory	85.35718328885885	104.0	5023	86.35718328885885
ENSMUSG00000046697	Enpp7	IEL_memory	2.4622264410247743	3.0	5023	3.4622264410247743
ENSMUSG00000025577	Cbx2	IEL_memory	47.603044526478975	58.0	5023	48.603044526478975
ENSMUSG00000025578	Cbx8	IEL_memory	303.67459439305554	370.0	5023	304.67459439305554
ENSMUSG00000039989	Cbx4	IEL_memory	2050.2138832266287	2498.0	5023	2051.2138832266287
ENSMUSG00000039976	Tbc1d16	IEL_memory	35.2919123213551	43.0	5023	36.2919123213551
ENSMUSG00000039963	Ccdc40	IEL_memory	6.565937176066066	8.0	5023	7.565937176066066
ENSMUSG00000025579	Gaa	IEL_memory	459.61560232462455	560.0	5023	460.61560232462455
ENSMUSG00000025580	Eif4a3	IEL_memory	2033.7990402864637	2478.0	5023	2034.7990402864637
ENSMUSG00000013483	Card14	IEL_memory	2.4622264410247743	3.0	5023	3.4622264410247743
ENSMUSG00000005043	Sgsh	IEL_memory	413.6540420921621	504.0	5023	414.6540420921621
ENSMUSG00000039908	Slc26a11	IEL_memory	334.8627959793693	408.0	5023	335.8627959793693
ENSMUSG00000070327	Rnf213	IEL_memory	2579.5925680469554	3143.0	5023	2580.5925680469554
ENSMUSG00000109408	A930037H05Rik	IEL_memory	194.5158888409572	237.0	5023	195.5158888409572
ENSMUSG00000039850	Endov	IEL_memory	241.2981912204279	294.0	5023	242.2981912204279
ENSMUSG00000025583	Rptor	IEL_memory	769.8561338937461	938.0	5023	770.8561338937461
ENSMUSG00000085081	Rptoros	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000025371	Chmp6	IEL_memory	483.41712458786407	589.0	5023	484.41712458786407
ENSMUSG00000085207	Gm11767	IEL_memory	40.21636520340465	49.0	5023	41.21636520340465
ENSMUSG00000086924	Gm11766	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000025372	Baiap2	IEL_memory	508.8601311451201	620.0	5023	509.8601311451201
ENSMUSG00000039781	Cep131	IEL_memory	37.754138762379874	46.0	5023	38.754138762379874
ENSMUSG00000025377	Tepsin	IEL_memory	196.1573731349737	239.0	5023	197.1573731349737
ENSMUSG00000078572	Ndufaf8	IEL_memory	1777.727490419887	2166.0	5023	1778.727490419887
ENSMUSG00000061306	Slc38a10	IEL_memory	784.6294925398948	956.0	5023	785.6294925398948
ENSMUSG00000085636	Gm11769	IEL_memory	61.55566102561936	75.0	5023	62.55566102561936
ENSMUSG00000075389	2810410L24Rik	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000043993	2900052L18Rik	IEL_memory	0.8207421470082582	1.0	5023	1.820742147008258
ENSMUSG00000039741	Bahcc1	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000062825	Actg1	IEL_memory	31669.156484460647	38586.0	5023	31670.156484460647
ENSMUSG00000043644	0610009L18Rik	IEL_memory	185.48772522386633	226.0	5023	186.48772522386633
ENSMUSG00000025380	Fscn2	IEL_memory	2.4622264410247743	3.0	5023	3.4622264410247743
ENSMUSG00000025384	Faap100	IEL_memory	168.25214013669293	205.0	5023	169.25214013669293
ENSMUSG00000039703	Nploc4	IEL_memory	402.1636520340465	490.0	5023	403.1636520340465
ENSMUSG00000025386	Pde6g	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000039670	Oxld1	IEL_memory	231.4492854563288	282.0	5023	232.4492854563288
ENSMUSG00000049957	Ccdc137	IEL_memory	237.1944804853866	289.0	5023	238.1944804853866
ENSMUSG00000057594	Arl16	IEL_memory	329.1176009503115	401.0	5023	330.1176009503115
ENSMUSG00000025793	Hgs	IEL_memory	463.71931305966586	565.0	5023	464.71931305966586
ENSMUSG00000039640	Mrpl12	IEL_memory	1404.2898135311298	1711.0	5023	1405.2898135311298
ENSMUSG00000025792	Slc25a10	IEL_memory	164.9691715486599	201.0	5023	165.9691715486599
ENSMUSG00000061111	Mcrip1	IEL_memory	1258.1977113636597	1533.0	5023	1259.1977113636597
ENSMUSG00000025130	P4hb	IEL_memory	1928.7440454694067	2350.0	5023	1929.7440454694067
ENSMUSG00000025132	Arhgdia	IEL_memory	4688.07914371117	5712.0	5023	4689.07914371117
ENSMUSG00000025134	Alyref	IEL_memory	1886.0654538249773	2298.0	5023	1887.0654538249773
ENSMUSG00000025135	Anapc11	IEL_memory	1705.5021814831605	2078.0	5023	1706.5021814831605
ENSMUSG00000044034	Npb	IEL_memory	8.207421470082581	10.0	5023	9.207421470082581
ENSMUSG00000025137	Pcyt2	IEL_memory	853.5718328885885	1040.0	5023	854.5718328885885
ENSMUSG00000025138	Sirt7	IEL_memory	2257.861646419718	2751.0	5023	2258.861646419718
ENSMUSG00000051510	Mafg	IEL_memory	407.08810491609603	496.0	5023	408.08810491609603
ENSMUSG00000025140	Pycr1	IEL_memory	0.8207421470082582	1.0	5023	1.820742147008258
ENSMUSG00000025142	Aspscr1	IEL_memory	596.6795408750037	727.0	5023	597.6795408750037
ENSMUSG00000025144	Cenpx	IEL_memory	1886.8861959719854	2299.0	5023	1887.8861959719854
ENSMUSG00000025145	Lrrc45	IEL_memory	221.6003796922297	270.0	5023	222.6003796922297
ENSMUSG00000018012	Rac3	IEL_memory	6.565937176066066	8.0	5023	7.565937176066066
ENSMUSG00000039450	Dcxr	IEL_memory	119.82835346320569	146.0	5023	120.82835346320569
ENSMUSG00000078249	Hmga1b	IEL_memory	12.311132205123872	15.0	5023	13.311132205123872
ENSMUSG00000025158	Rfng	IEL_memory	165.78991369566813	202.0	5023	166.78991369566813
ENSMUSG00000025156	Gps1	IEL_memory	724.715315808292	883.0	5023	725.715315808292
ENSMUSG00000025155	Dus1l	IEL_memory	434.17259576736853	529.0	5023	435.17259576736853
ENSMUSG00000025153	Fasn	IEL_memory	556.4631756715991	678.0	5023	557.4631756715991
ENSMUSG00000048445	Ccdc57	IEL_memory	0.8207421470082582	1.0	5023	1.820742147008258
ENSMUSG00000025161	Slc16a3	IEL_memory	48.42378667348723	59.0	5023	49.42378667348723
ENSMUSG00000025162	Csnk1d	IEL_memory	1781.8312011549285	2171.0	5023	1782.8312011549285
ENSMUSG00000100629	Gm28192	IEL_memory	12.311132205123872	15.0	5023	13.311132205123872
ENSMUSG00000025163	Cd7	IEL_memory	6594.6631512113545	8035.0	5023	6595.6631512113545
ENSMUSG00000039364	Sectm1b	IEL_memory	9.848905764099097	12.0	5023	10.848905764099097
ENSMUSG00000025165	Sectm1a	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000025169	Ogfod3	IEL_memory	105.8757369640653	129.0	5023	106.8757369640653
ENSMUSG00000039307	Hexdc	IEL_memory	52.527497408528525	64.0	5023	53.527497408528525
ENSMUSG00000039294	Cybc1	IEL_memory	1204.8494718081229	1468.0	5023	1205.8494718081229
ENSMUSG00000000056	Narf	IEL_memory	764.1109388646884	931.0	5023	765.1109388646884
ENSMUSG00000039275	Foxk2	IEL_memory	578.623213640822	705.0	5023	579.623213640822
ENSMUSG00000025173	Wdr45b	IEL_memory	779.7050396578452	950.0	5023	780.7050396578452
ENSMUSG00000039253	Fn3krp	IEL_memory	18.05632723418168	22.0	5023	19.05632723418168
ENSMUSG00000025175	Fn3k	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000039230	Tbcd	IEL_memory	274.1278771007582	334.0	5023	275.1278771007582
ENSMUSG00000039238	Zfp750	IEL_memory	9.02816361709084	11.0	5023	10.02816361709084
ENSMUSG00000046605	B3gntl1	IEL_memory	169.07288228370118	206.0	5023	170.07288228370118
ENSMUSG00000039208	Metrnl	IEL_memory	185.48772522386633	226.0	5023	186.48772522386633
ENSMUSG00000085126	Gm12589	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000079179	Rab10os	IEL_memory	901.9956195620757	1099.0	5023	902.9956195620757
ENSMUSG00000020671	Rab10	IEL_memory	4190.709402624166	5106.0	5023	4191.709402624166
ENSMUSG00000097429	Gm26520	IEL_memory	47.603044526478975	58.0	5023	48.603044526478975
ENSMUSG00000020668	Kif3c	IEL_memory	135.42245425636258	165.0	5023	136.42245425636258
ENSMUSG00000071456	1110002L01Rik	IEL_memory	236.37373833837836	288.0	5023	237.37373833837836
ENSMUSG00000037486	Asxl2	IEL_memory	5116.506544449481	6234.0	5023	5117.506544449481
ENSMUSG00000071454	Dtnb	IEL_memory	765.7524231587048	933.0	5023	766.7524231587048
ENSMUSG00000092286	Dtnbos	IEL_memory	24.622264410247745	30.0	5023	25.622264410247745
ENSMUSG00000020661	Dnmt3a	IEL_memory	1054.6536589056118	1285.0	5023	1055.6536589056118
ENSMUSG00000073242	Dnmt3aos	IEL_memory	7.386679323074324	9.0	5023	8.386679323074324
ENSMUSG00000020660	Pomc	IEL_memory	133.7809699623461	163.0	5023	134.7809699623461
ENSMUSG00000020658	Efr3b	IEL_memory	3.282968588033033	4.0	5023	4.282968588033032
ENSMUSG00000020657	Dnajc27	IEL_memory	71.40456678971846	87.0	5023	72.40456678971846
ENSMUSG00000020654	Adcy3	IEL_memory	318.44795303920415	388.0	5023	319.44795303920415
ENSMUSG00000020652	Cenpo	IEL_memory	214.2137003691554	261.0	5023	215.2137003691554
ENSMUSG00000096199	Ptrhd1	IEL_memory	349.636154625518	426.0	5023	350.636154625518
ENSMUSG00000020647	Ncoa1	IEL_memory	1269.6881014217754	1547.0	5023	1270.6881014217754
ENSMUSG00000112819	Gm46332	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000118449	AC241534.1	IEL_memory	68.12159820168543	83.0	5023	69.12159820168543
ENSMUSG00000020640	Itsn2	IEL_memory	3773.772391943971	4598.0	5023	3774.772391943971
ENSMUSG00000111971	Gm48678	IEL_memory	14.773358646148647	18.0	5023	15.773358646148647
ENSMUSG00000079177	Fam228a	IEL_memory	2.4622264410247743	3.0	5023	3.4622264410247743
ENSMUSG00000050545	Fam228b	IEL_memory	17.235585087173423	21.0	5023	18.235585087173423
ENSMUSG00000020639	Pfn4	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000037361	Sf3b6	IEL_memory	4111.918156511373	5010.0	5023	4112.918156511373
ENSMUSG00000020635	Fkbp1b	IEL_memory	9.848905764099097	12.0	5023	10.848905764099097
ENSMUSG00000051721	Wdcp	IEL_memory	311.06127371612985	379.0	5023	312.06127371612985
ENSMUSG00000037336	Mfsd2b	IEL_memory	5.745195029057807	7.0	5023	6.745195029057807
ENSMUSG00000020634	Ubxn2a	IEL_memory	2295.615785182098	2797.0	5023	2296.615785182098
ENSMUSG00000052812	Atad2b	IEL_memory	2238.984577038528	2728.0	5023	2239.984577038528
ENSMUSG00000020627	Klhl29	IEL_memory	0.8207421470082582	1.0	5023	1.820742147008258
ENSMUSG00000112454	Gm48619	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000020609	Apob	IEL_memory	40.21636520340465	49.0	5023	41.21636520340465
ENSMUSG00000037669	Ldah	IEL_memory	1198.283534632057	1460.0	5023	1199.283534632057
ENSMUSG00000020605	Hs1bp3	IEL_memory	110.80018984611485	135.0	5023	111.80018984611485
ENSMUSG00000054364	Rhob	IEL_memory	1942.696661968547	2367.0	5023	1943.696661968547
ENSMUSG00000020600	Slc7a15	IEL_memory	0.8207421470082582	1.0	5023	1.820742147008258
ENSMUSG00000020594	Pum2	IEL_memory	3731.0938002995417	4546.0	5023	3732.0938002995417
ENSMUSG00000096940	Gm4755	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000020592	Sdc1	IEL_memory	2.4622264410247743	3.0	5023	3.4622264410247743
ENSMUSG00000020585	Laptm4a	IEL_memory	1888.527680266002	2301.0	5023	1889.527680266002
ENSMUSG00000066643	Wdr35	IEL_memory	22.980780116231227	28.0	5023	23.980780116231227
ENSMUSG00000066637	Ttc32	IEL_memory	486.7000931758971	593.0	5023	487.7000931758971
ENSMUSG00000112496	Gm48764	IEL_memory	2.4622264410247743	3.0	5023	3.4622264410247743
ENSMUSG00000020621	Rdh14	IEL_memory	499.01122538102095	608.0	5023	500.01122538102095
ENSMUSG00000043673	Kcns3	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000051235	Gen1	IEL_memory	54.16898170254504	66.0	5023	55.16898170254504
ENSMUSG00000020608	Smc6	IEL_memory	5269.985325940025	6421.0	5023	5270.985325940025
ENSMUSG00000086022	Rad51ap2	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000113226	Gm47808	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000020589	Fam49a	IEL_memory	1208.9531825431643	1473.0	5023	1209.9531825431643
ENSMUSG00000114136	4921511I17Rik	IEL_memory	3.282968588033033	4.0	5023	4.282968588033032
ENSMUSG00000037149	Ddx1	IEL_memory	578.623213640822	705.0	5023	579.623213640822
ENSMUSG00000020576	Nbas	IEL_memory	360.3058025366253	439.0	5023	361.3058025366253
ENSMUSG00000113058	Gm48311	IEL_memory	0.8207421470082582	1.0	5023	1.820742147008258
ENSMUSG00000020607	Lratd1	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000020601	Trib2	IEL_memory	939.7497583244556	1145.0	5023	940.7497583244556
ENSMUSG00000097580	Gm5432	IEL_memory	0.8207421470082582	1.0	5023	1.820742147008258
ENSMUSG00000113735	Gm48607	IEL_memory	4.1037107350412905	5.0	5023	5.1037107350412905
ENSMUSG00000020593	Lpin1	IEL_memory	741.9509008954653	904.0	5023	742.9509008954653
ENSMUSG00000036523	Greb1	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000057469	E2f6	IEL_memory	294.6464307759647	359.0	5023	295.6464307759647
ENSMUSG00000020580	Rock2	IEL_memory	2664.949751335814	3247.0	5023	2665.949751335814
ENSMUSG00000045679	Pqlc3	IEL_memory	494.0867724989714	602.0	5023	495.0867724989714
ENSMUSG00000071398	2410004P03Rik	IEL_memory	3.282968588033033	4.0	5023	4.282968588033032
ENSMUSG00000020571	Pdia6	IEL_memory	3153.291328805728	3842.0	5023	3154.291328805728
ENSMUSG00000061458	Nol10	IEL_memory	475.2097031177815	579.0	5023	476.2097031177815
ENSMUSG00000113246	Gm36752	IEL_memory	0.8207421470082582	1.0	5023	1.820742147008258
ENSMUSG00000011179	Odc1	IEL_memory	2925.125011937432	3564.0	5023	2926.125011937432
ENSMUSG00000071379	Hpcal1	IEL_memory	1138.3693579004541	1387.0	5023	1139.3693579004541
ENSMUSG00000073197	5730507C01Rik	IEL_memory	4.924452882049549	6.0	5023	5.924452882049549
ENSMUSG00000093908	Gm5784	IEL_memory	16.414842940165162	20.0	5023	17.414842940165162
ENSMUSG00000116705	Gm29737	IEL_memory	0.8207421470082582	1.0	5023	1.820742147008258
ENSMUSG00000116606	Gm10479	IEL_memory	0.8207421470082582	1.0	5023	1.820742147008258
ENSMUSG00000113157	Gm48693	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000116883	Gm49700	IEL_memory	14.773358646148647	18.0	5023	15.773358646148647
ENSMUSG00000052632	Asap2	IEL_memory	233.91151189735356	285.0	5023	234.91151189735356
ENSMUSG00000116627	Gm30124	IEL_memory	9.02816361709084	11.0	5023	10.02816361709084
ENSMUSG00000062352	Itgb1bp1	IEL_memory	1029.2106523483558	1254.0	5023	1030.2106523483558
ENSMUSG00000092373	Gm20535	IEL_memory	0.0	0.0	5023	1.0
ENSMUSG00000054309	Cpsf3	IEL_memory	979.9661235278602	1194.0	5023	980.9661235278602
ENSMUSG00000062054	Iah1	IEL_memory	859.3170279176463	1047.0	5023	860.3170279176463
ENSMUSG00000052593	Adam17	IEL_memory	927.4386261193317	1130.0	5023	928.4386261193317
ENSMUSG00000116819	Gm49586	IEL_memory	12.311132205123872	15.0	5023	13.311132205123872
ENSMUSG00000076432	Ywhaq	IEL_memory	3145.083907335645	3832.0	5023	3146.083907335645
ENSMUSG00000097055	Gm4419	IEL_memory	22.16003796922297	27.0	5023	23.16003796922297
ENSMUSG00000073164	2410018L13Rik	IEL_memory	14.773358646148647	18.0	5023	15.773358646148647
ENSMUSG00000073158	9030624G23Rik	IEL_memory	4.1037107350412905	5.0	5023	5.1037107350412905
ENSMUSG00000059669	Taf1b	IEL_memory	601.6039937570532	733.0	5023	602.6039937570532
ENSMUSG00000020656	Grhl1	IEL_memory	21.339295822214712	26.0	5023	22.339295822214712
ENSMUSG00000020653	Klf11	IEL_memory	167.43139798968465	204.0	5023	168.43139798968465
ENSMUSG00000020649	Rrm2	IEL_memory	40.21636520340465	49.0	5023	41.21636520340465
ENSMUSG00000113774	Gm36236	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000036333	Kidins220	IEL_memory	1410.0350085601874	1718.0	5023	1411.0350085601874
ENSMUSG00000020644	Id2	IEL_memory	17431.742460308396	21239.0	5023	17432.742460308396
ENSMUSG00000113587	Gm36287	IEL_memory	66.48011390766891	81.0	5023	67.48011390766891
ENSMUSG00000114033	Gm47705	IEL_memory	3.282968588033033	4.0	5023	4.282968588033032
ENSMUSG00000114105	Gm47713	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000113669	Gm36723	IEL_memory	444.02150153146766	541.0	5023	445.02150153146766
ENSMUSG00000020642	Rnf144a	IEL_memory	106.69647911107356	130.0	5023	107.69647911107356
ENSMUSG00000020641	Rsad2	IEL_memory	199.44034172300672	243.0	5023	200.44034172300672
ENSMUSG00000020638	Cmpk2	IEL_memory	112.44167414013137	137.0	5023	113.44167414013137
ENSMUSG00000020633	Dcdc2c	IEL_memory	9.02816361709084	11.0	5023	10.02816361709084
ENSMUSG00000036655	Colec11	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000061477	Rps7	IEL_memory	119309.64442629647	145368.0	5023	119310.64442629647
ENSMUSG00000020630	Rnaseh1	IEL_memory	495.7282567929879	604.0	5023	496.7282567929879
ENSMUSG00000020629	Adi1	IEL_memory	553.180207083566	674.0	5023	554.180207083566
ENSMUSG00000020628	Trappc12	IEL_memory	842.0814428304728	1026.0	5023	843.0814428304728
ENSMUSG00000036613	Eipr1	IEL_memory	554.0009492305743	675.0	5023	555.0009492305743
ENSMUSG00000113387	Gm31508	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000043061	Tmem18	IEL_memory	251.147096984527	306.0	5023	252.147096984527
ENSMUSG00000054204	Alkal2	IEL_memory	1.6414842940165164	2.0	5023	2.641484294016516
ENSMUSG00000044573	Acp1	IEL_memory	1673.4932377498383	2039.0	5023	1674.4932377498383
ENSMUSG00000020669	Sh3yl1	IEL_memory	19.697811528198194	24.0	5023	20.697811528198194
ENSMUSG00000036136	Fam110c	IEL_memory	2.4622264410247743	3.0	5023	3.4622264410247743
ENSMUSG00000020664	Dld	IEL_memory	858.496285770638	1046.0	5023	859.496285770638
ENSMUSG00000001225	Slc26a3	IEL_memory	13.131874352132131	16.0	5023	14.131874352132131
ENSMUSG00000020659	Cbll1	IEL_memory	916.7689782082243	1117.0	5023	917.7689782082243
ENSMUSG00000099851	Gm29542	IEL_memory	6.565937176066066	8.0	5023	7.565937176066066
ENSMUSG00000020650	Bcap29	IEL_memory	1137.5486157534458	1386.0	5023	1138.5486157534458
ENSMUSG00000020648	Dus4l	IEL_memory	188.77069381189938	230.0	5023	189.77069381189938
ENSMUSG00000035933	Cog5	IEL_memory	1176.944238809842	1434.0	5023	1177.944238809842
ENSMUSG00000044067	Gpr22	IEL_memory	83.71569899484233	102.0	5023	84.71569899484233
ENSMUSG00000111987	Gm48809	IEL_memory	16.414842940165162	20.0	5023	17.414842940165162
ENSMUSG00000002996	Hbp1	IEL_memory	1791.6801069190276	2183.0	5023	1792.6801069190276
ENSMUSG00000002997	Prkar2b	IEL_memory	74.68753537775149	91.0	5023	75.68753537775149
ENSMUSG00000020573	Pik3cg	IEL_memory	1234.3961891004203	1504.0	5023	1235.3961891004203
ENSMUSG00000090946	Ccdc71l	IEL_memory	592.5758301399624	722.0	5023	593.5758301399624
ENSMUSG00000020572	Nampt	IEL_memory	389.0317776819144	474.0	5023	390.0317776819144
ENSMUSG00000097494	4933406C10Rik	IEL_memory	3.282968588033033	4.0	5023	4.282968588033032
